Prioridad,Lakehouse,Esquema,source_table,target_table,Campo_001,Campo_002,Campo_003,Campo_004,Campo_005,Campo_006,Campo_007,Campo_008,Campo_009,Campo_010,Campo_011,Campo_012,Campo_013,Campo_014,Campo_015,Campo_016,Campo_017,Campo_018,Campo_019,Campo_020,Campo_021,Campo_022,Campo_023,Campo_024,Campo_025,Campo_026,Campo_027,Campo_028,Campo_029,Campo_030,Campo_031,Campo_032,Campo_033,Campo_034,Campo_035,Campo_036,Campo_037,Campo_038,Campo_039,Campo_040,Campo_041,Campo_042,Campo_043,Campo_044,Campo_045,Campo_046,Campo_047,Campo_048,Campo_049,Campo_050,Campo_051,Campo_052,Campo_053,Campo_054,Campo_055,Campo_056,Campo_057,Campo_058,Campo_059,Campo_060,Campo_061,Campo_062,Campo_063,Campo_064,Campo_065,Campo_066,Campo_067,Campo_068,Campo_069,Campo_070,Campo_071,Campo_072,Campo_073,Campo_074,Campo_075,Campo_076,Campo_077,Campo_078,Campo_079,Campo_080,Campo_081,Campo_082,Campo_083,Campo_084,Campo_085,Campo_086,Campo_087,Campo_088,Campo_089,Campo_090,Campo_091,Campo_092,Campo_093,Campo_094,Campo_095,Campo_096,Campo_097,Campo_098,Campo_099,Campo_100,Campo_101,Campo_102,Campo_103,Campo_104,Campo_105,Campo_106,Campo_107,Campo_108,Campo_109,Campo_110,Campo_111,Campo_112,Campo_113,Campo_114,Campo_115,Campo_116,Campo_117,Campo_118,Campo_119,Campo_120,Campo_121,Campo_122,Campo_123,Campo_124,Campo_125,Campo_126,Campo_127,Campo_128,Campo_129,Campo_130,Campo_131,Campo_132,Campo_133,Campo_134,Campo_135,Campo_136,Campo_137,Campo_138,Campo_139,Campo_140,Campo_141,Campo_142,Campo_143,Campo_144,Campo_145,Campo_146,Campo_147,Campo_148,Campo_149,Campo_150,Campo_151,Campo_152,Campo_153,Campo_154,Campo_155,Campo_156,Campo_157,Campo_158,Campo_159,Campo_160,Campo_161,Campo_162,Campo_163,Campo_164,Campo_165,Campo_166,Campo_167,Campo_168,Campo_169,Campo_170,Campo_171,Campo_172,Campo_173,Campo_174,Campo_175,Campo_176,Campo_177,Campo_178,Campo_179,Campo_180,Campo_181,Campo_182,Campo_183,Campo_184,Campo_185,Campo_186,Campo_187,Campo_188,Campo_189,Campo_190,Campo_191,Campo_192,Campo_193,Campo_194,Campo_195,Campo_196,Campo_197,Campo_198,Campo_199,Campo_200,Campo_201,Campo_202,Campo_203,Campo_204,Campo_205,Campo_206,Campo_207,Campo_208,Campo_209,sap_Client,sap_CreatedBy,sap_CreatedOn,sap_LastChangedBy,sap_LastChangedOn,sap_DataSource,sap_LogicalSystem,sap_DataPackage,Notas_SAP
7,lh_silver_erp,sd,sales_order_parent_child_history,sales_order_parent_child_history,type_code,document_id,id_father,customer_id,bill_to_id,ship_to_id,currency_code,exchange_rate,order_date,due_date,line_number,material_id,unit_of_measure_code,price,quantity_ordered,quantity_released,quantity_ava,quantity_inv,sq,sfj,comment_index,remarks,time_reg,date_reg,user_id_reg,chr01,chr02,chr03,chr04,chr05,dte01,dte02,dte03,dte04,dte05,log01,log02,log03,log04,log05,dec01,dec02,dec03,dec04,dec05,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_qad1,sd,XXSFS_HIST,sales_order_parent_child_history,XXSFS_TYPE,XXSFS_NBR,XXSFS_NBR_FATHER,XXSFS_CUST,XXSFS_BILL,XXSFS_SHIP,XXSFS_CURR,XXSFS_EX_RATE,XXSFS_ORD_DATE,XXSFS_DUE_DATE,XXSFS_LINE,XXSFS_PART,XXSFS_UM,XXSFS_PRICE,XXSFS_QTY_ORD,XXSFS_QTY_REL,XXSFS_QTY_AVA,XXSFS_QTY_INV,XXSFS_SQ,XXSFS_SFJ,XXSFS_CMTINDX,XXSFS_RMKS,XXSFS_TIME_REG,XXSFS_DATE_REG,XXSFS_USERID_REG,XXSFS__CHR01,XXSFS__CHR02,XXSFS__CHR03,XXSFS__CHR04,XXSFS__CHR05,XXSFS__DTE01,XXSFS__DTE02,XXSFS__DTE03,XXSFS__DTE04,XXSFS__DTE05,XXSFS__LOG01,XXSFS__LOG02,XXSFS__LOG03,XXSFS__LOG04,XXSFS__LOG05,XXSFS__DEC01,XXSFS__DEC02,XXSFS__DEC03,XXSFS__DEC04,XXSFS__DEC05,XXSFS_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_qad2,sd,XXSFS_HIST,sales_order_parent_child_history,XXSFS_TYPE,XXSFS_NBR,XXSFS_NBR_FATHER,XXSFS_CUST,XXSFS_BILL,XXSFS_SHIP,XXSFS_CURR,XXSFS_EX_RATE,XXSFS_ORD_DATE,XXSFS_DUE_DATE,XXSFS_LINE,XXSFS_PART,XXSFS_UM,XXSFS_PRICE,XXSFS_QTY_ORD,XXSFS_QTY_REL,XXSFS_QTY_AVA,XXSFS_QTY_INV,XXSFS_SQ,XXSFS_SFJ,XXSFS_CMTINDX,XXSFS_RMKS,XXSFS_TIME_REG,XXSFS_DATE_REG,XXSFS_USERID_REG,XXSFS__CHR01,XXSFS__CHR02,XXSFS__CHR03,XXSFS__CHR04,XXSFS__CHR05,XXSFS__DTE01,XXSFS__DTE02,XXSFS__DTE03,XXSFS__DTE04,XXSFS__DTE05,XXSFS__LOG01,XXSFS__LOG02,XXSFS__LOG03,XXSFS__LOG04,XXSFS__LOG05,XXSFS__DEC01,XXSFS__DEC02,XXSFS__DEC03,XXSFS__DEC04,XXSFS__DEC05,XXSFS_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_sap_rise,sd,ISALESORDER,sales_order_parent_child_history,,,,Customer,,,TransactionCurrency,,DocumentDate,DocumentDate,,Material,,,,,,,,,,,,DocumentDate,,,,,,,,,,,,,,,,,,,,,,SalesOrganization,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
7,lh_silver_erp,sd,sales_quotation,sales_quotation,sales_quotation_id,customer_id,ship_to_id,order_date,requested_date,due_date,remarks,cr_terms,fob_code,purchase_order_id,shipping_via_code,partial,print_sales_quotation_id,pr_list,xslspsn_1,xslspsn_2,source,xcomm_percent_1,xcomm_percent_2,cr_card,print_pl,cr_init,stat,qad01,qad02,qad03,discount_percent,tax_percent_1,tax_percent_2,tax_percent_3,prepaid,ar_gl_account_id,ar_cost_center_id,ship_to_id_date,taxable,comment_index,qad04,user1,user2,sales_order_id,confirm,expiration_date,release_date,release_id,recur,cycle,released_cnt,flw_date,currency_code,exchange_rate,language_code,qad05_1,qad05_2,pst,fst_id,pst_id,trl1_amount,trl1_cd,trl2_amount,trl2_cd,trl3_amount,trl3_cd,weight,weight_unit_of_measure_code,size,size_unit_of_measure_code,cartons,bill_of_lading_id,plant_id,taxc,chr01,chr02,chr03,chr04,chr05,chr06,chr07,chr08,chr09,chr10,dte01,dte02,dec01,dec02,log01,project_id,revision,pst_percent,fr_list,fr_terms,comm_percent_1,comm_percent_2,comm_percent_3,comm_percent_4,slspsn_1,slspsn_2,slspsn_3,slspsn_4,fix_rate,ent_ex,bill_to_id,print_bl,user_id,tax_date,inv_mthd,channel,bank_id,fr_min_wt,pr_list2,tax_env,tax_usage,pricing_dt,priced_dt,exchange_rate_2,exchange_rate_type,div,exchange_rate_sequence,ar_gl_subaccount_id,app_owner,manual_fr_terms,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_qad1,sd,QO_MSTR,sales_quotation,QO_NBR,QO_CUST,QO_SHIP,QO_ORD_DATE,QO_REQ_DATE,QO_DUE_DATE,QO_RMKS,QO_CR_TERMS,QO_FOB,QO_PO,QO_SHIPVIA,QO_PARTIAL,QO_PRINT_QO,QO_PR_LIST,`QO_XSLSPSN##1`,`QO_XSLSPSN##2`,QO_SOURCE,`QO_XCOMM_PCT##1`,`QO_XCOMM_PCT##2`,QO_CR_CARD,QO_PRINT_PL,QO_CR_INIT,QO_STAT,QO__QAD01,QO__QAD02,QO__QAD03,QO_DISC_PCT,`QO_TAX_PCT##1`,`QO_TAX_PCT##2`,`QO_TAX_PCT##3`,QO_PREPAID,QO_AR_ACCT,QO_AR_CC,QO_SHIP_DATE,QO_TAXABLE,QO_CMTINDX,QO__QAD04,QO_USER1,QO_USER2,QO_SO_NBR,QO_CONFIRM,QO_EXP_DATE,QO_REL_DATE,QO_RELEASE,QO_RECUR,QO_CYCLE,QO_REL_CNT,QO_FLW_DATE,QO_CURR,QO_EX_RATE,QO_LANG,`QO__QAD05##1`,`QO__QAD05##2`,QO_PST,QO_FST_ID,QO_PST_ID,QO_TRL1_AMT,QO_TRL1_CD,QO_TRL2_AMT,QO_TRL2_CD,QO_TRL3_AMT,QO_TRL3_CD,QO_WEIGHT,QO_WEIGHT_UM,QO_SIZE,QO_SIZE_UM,QO_CARTONS,QO_BOL,QO_SITE,QO_TAXC,QO__CHR01,QO__CHR02,QO__CHR03,QO__CHR04,QO__CHR05,QO__CHR06,QO__CHR07,QO__CHR08,QO__CHR09,QO__CHR10,QO__DTE01,QO__DTE02,QO__DEC01,QO__DEC02,QO__LOG01,QO_PROJECT,QO_REV,QO_PST_PCT,QO_FR_LIST,QO_FR_TERMS,`QO_COMM_PCT##1`,`QO_COMM_PCT##2`,`QO_COMM_PCT##3`,`QO_COMM_PCT##4`,`QO_SLSPSN##1`,`QO_SLSPSN##2`,`QO_SLSPSN##3`,`QO_SLSPSN##4`,QO_FIX_RATE,QO_ENT_EX,QO_BILL,QO_PRINT_BL,QO_USERID,QO_TAX_DATE,QO_INV_MTHD,QO_CHANNEL,QO_BANK,QO_FR_MIN_WT,QO_PR_LIST2,QO_TAX_ENV,QO_TAX_USAGE,QO_PRICING_DT,QO_PRICED_DT,QO_EX_RATE2,QO_EX_RATETYPE,QO_DIV,QO_EXRU_SEQ,QO_AR_SUB,QO_APP_OWNER,QO_MANUAL_FR_TERMS,QO_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_sap_rise,sd,ISALESDOCUMENT,sales_quotation,,Customer,,DocumentDate,DocumentDate,DocumentDate,,,,,,,,,,,,,,,,,,,,,,,,,,GLAccount,CostCenter,DocumentDate,,,,,,,,DocumentDate,DocumentDate,,,,,DocumentDate,TransactionCurrency,,,,,,,,AmountInCompanyCodeCurrency,,AmountInCompanyCodeCurrency,,AmountInCompanyCodeCurrency,,,,,,,,Plant,,,,,,,,,,,,,,,,,WBSElementInternalID,,,,,,,,,,,,,,,,,,DocumentDate,,,,,,,,,,,,,,GLAccount,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
7,lh_silver_erp,sd,sales_quotation_items,sales_quotation_items,sales_quotation_id,due_date,period_date,requested_date,line_number,material_id,storage_location_id,type_code,price,standard_cost,gl_account_id,abnormal,taxable,serial,description,unit_of_measure_code,cost_center_id,qad01_1,qad01_2,qad01_3,qad01_4,qad01_5,lot_number,unit_of_measure_conversion_factor,fa_id,discount_percent,project_id,comment_index,custpart,qad02,status,xslspsn_1,xslspsn_2,xslspsn_3,comm_percent_1,comm_percent_2,dsc_gl_account_id,dsc_cost_center_id,list_pr,user1,user2,quantity_quot,quantity_released,released_change,rsn_lost,pst,fst_rate,fst_tax,pst_tax,tax_in,qad03,taxc,fst_list,plant_id,qob_standard,qob_revision,prodline,chr01,chr02,chr03,chr04,chr05,chr06,chr07,chr08,chr09,chr10,dte01,dte02,dec01,dec02,log01,tax_max,fr_rate,slspsn_1,slspsn_2,slspsn_3,slspsn_4,fix_pr,fr_wt,fr_wt_unit_of_measure_code,fr_class,fr_change,tax_usage,tax_env,fr_list,crt_int,pricing_dt,bonus,cfg_type_code,div,pl_priority,prig1,prig2,gl_subaccount_id,dsc_gl_subaccount_id,dsc_project_id,manual_fr_list,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_qad1,sd,QOD_DET,sales_quotation_items,QOD_NBR,QOD_DUE_DATE,QOD_PER_DATE,QOD_REQ_DATE,QOD_LINE,QOD_PART,QOD_LOC,QOD_TYPE,QOD_PRICE,QOD_STD_COST,QOD_ACCT,QOD_ABNORMAL,QOD_TAXABLE,QOD_SERIAL,QOD_DESC,QOD_UM,QOD_CC,`QOD__QAD01##1`,`QOD__QAD01##2`,`QOD__QAD01##3`,`QOD__QAD01##4`,`QOD__QAD01##5`,QOD_LOT,QOD_UM_CONV,QOD_FA_NBR,QOD_DISC_PCT,QOD_PROJECT,QOD_CMTINDX,QOD_CUSTPART,QOD__QAD02,QOD_STATUS,`QOD_XSLSPSN##1`,`QOD_XSLSPSN##2`,`QOD_XSLSPSN##3`,`QOD_COMM_PCT##1`,`QOD_COMM_PCT##2`,QOD_DSC_ACCT,QOD_DSC_CC,QOD_LIST_PR,QOD_USER1,QOD_USER2,QOD_QTY_QUOT,QOD_QTY_REL,QOD_REL_CHG,QOD_RSN_LOST,QOD_PST,QOD_FST_RATE,QOD_FST_TAX,QOD_PST_TAX,QOD_TAX_IN,QOD__QAD03,QOD_TAXC,QOD_FST_LIST,QOD_SITE,QOD_QOB_STD,QOD_QOB_REV,QOD_PRODLINE,QOD__CHR01,QOD__CHR02,QOD__CHR03,QOD__CHR04,QOD__CHR05,QOD__CHR06,QOD__CHR07,QOD__CHR08,QOD__CHR09,QOD__CHR10,QOD__DTE01,QOD__DTE02,QOD__DEC01,QOD__DEC02,QOD__LOG01,QOD_TAX_MAX,QOD_FR_RATE,`QOD_SLSPSN##1`,`QOD_SLSPSN##2`,`QOD_SLSPSN##3`,`QOD_SLSPSN##4`,QOD_FIX_PR,QOD_FR_WT,QOD_FR_WT_UM,QOD_FR_CLASS,QOD_FR_CHG,QOD_TAX_USAGE,QOD_TAX_ENV,QOD_FR_LIST,QOD_CRT_INT,QOD_PRICING_DT,QOD_BONUS,QOD_CFG_TYPE,QOD_DIV,QOD_PL_PRIORITY,QOD_PRIG1,QOD_PRIG2,QOD_SUB,QOD_DSC_SUB,QOD_DSC_PROJECT,QOD_MANUAL_FR_LIST,QOD_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,lh_bronze_sap_rise,sd,ISALESDOCUMENTITEM,sales_quotation_items,,DocumentDate,DocumentDate,DocumentDate,,Material,,,,,GLAccount,,,,Description,,CostCenter,,,,,,,,,,WBSElementInternalID,,,,,,,,,,GLAccount,CostCenter,,,,,,,,,,,,,,,,Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLAccount,GLAccount,WBSElementInternalID,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
8,lh_silver_erp,mm,cycle_count_document_header,cycle_count_document_header,cycle_count_document_id,plant_id,period,type_code,year,user_id,date_reg,chr01,chr02,chr03,dec01,dec02,dec03,log01,log02,log03,date01,date02,date03,record_id,company_code,status,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lh_bronze_qad1,mm,XXCYCLE_MSTR,cycle_count_document_header,XXCYCLE_NBR,XXCYCLE_SITE,XXCYCLE_PERIOD,XXCYCLE_TYPE,XXCYCLE_YEAR,XXCYCLE_USERID,XXCYCLE_DATE_REG,XXCYCLE__CHR01,XXCYCLE__CHR02,XXCYCLE__CHR03,XXCYCLE__DEC01,XXCYCLE__DEC02,XXCYCLE__DEC03,XXCYCLE__LOG01,XXCYCLE__LOG02,XXCYCLE__LOG03,XXCYCLE__DATE01,XXCYCLE__DATE02,XXCYCLE__DATE03,PROGRESS_RECID,XXCYCLE_DOMAIN,XXCYCLE_STATUS,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lh_bronze_qad2,mm,XXCYCLE_MSTR,cycle_count_document_header,XXCYCLE_NBR,XXCYCLE_SITE,XXCYCLE_PERIOD,XXCYCLE_TYPE,XXCYCLE_YEAR,XXCYCLE_USERID,XXCYCLE_DATE_REG,XXCYCLE__CHR01,XXCYCLE__CHR02,XXCYCLE__CHR03,XXCYCLE__DEC01,XXCYCLE__DEC02,XXCYCLE__DEC03,XXCYCLE__LOG01,XXCYCLE__LOG02,XXCYCLE__LOG03,XXCYCLE__DATE01,XXCYCLE__DATE02,XXCYCLE__DATE03,PROGRESS_RECID,XXCYCLE_DOMAIN,XXCYCLE_STATUS,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lh_bronze_sap_rise,mm,IINVENTORYCOUNTDOC,cycle_count_document_header,,Plant,,,,,DocumentDate,,,,,,,,,,DocumentDate,DocumentDate,DocumentDate,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
8,lh_silver_erp,mm,cycle_count_document_items,cycle_count_document_items,cycle_count_document_id,type_code,material_id,quantity_on_hand,price,quantity_count1,unit_of_measure_code_count1,quantity_count2,unit_of_measure_code_count2,status,theoretical_weight,user_id_reg,date_reg,user_id_aut,date_aut,chr01,chr02,chr03,dec01,dec02,dec03,log01,log02,log03,date01,date02,date03,time_reg,adjust,loaded,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lh_bronze_qad1,mm,XXCYCLED_DET,cycle_count_document_items,XXCYCLED_NBR,XXCYCLED_TYPE,XXCYCLED_PART,XXCYCLED_QTY_OH,XXCYCLED_PRICE,XXCYCLED_QTY_COUNT1,XXCYCLED_UM_COUNT1,XXCYCLED_QTY_COUNT2,XXCYCLED_UM_COUNT2,XXCYCLED_STATUS,XXCYCLED_WTHEOR,XXCYCLED_USERID_REG,XXCYCLED_DATE_REG,XXCYCLED_USERID_AUT,XXCYCLED_DATE_AUT,XXCYCLED__CHR01,XXCYCLED__CHR02,XXCYCLED__CHR03,XXCYCLED__DEC01,XXCYCLED__DEC02,XXCYCLED__DEC03,XXCYCLED__LOG01,XXCYCLED__LOG02,XXCYCLED__LOG03,XXCYCLED__DATE01,XXCYCLED__DATE02,XXCYCLED__DATE03,XXCYCLED_TIME_REG,XXCYCLED_ADJUST,XXCYCLED_LOADED,XXCYCLED_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lh_bronze_qad2,mm,XXCYCLED_DET,cycle_count_document_items,XXCYCLED_NBR,XXCYCLED_TYPE,XXCYCLED_PART,XXCYCLED_QTY_OH,XXCYCLED_PRICE,XXCYCLED_QTY_COUNT1,XXCYCLED_UM_COUNT1,XXCYCLED_QTY_COUNT2,XXCYCLED_UM_COUNT2,XXCYCLED_STATUS,XXCYCLED_WTHEOR,XXCYCLED_USERID_REG,XXCYCLED_DATE_REG,XXCYCLED_USERID_AUT,XXCYCLED_DATE_AUT,XXCYCLED__CHR01,XXCYCLED__CHR02,XXCYCLED__CHR03,XXCYCLED__DEC01,XXCYCLED__DEC02,XXCYCLED__DEC03,XXCYCLED__LOG01,XXCYCLED__LOG02,XXCYCLED__LOG03,XXCYCLED__DATE01,XXCYCLED__DATE02,XXCYCLED__DATE03,XXCYCLED_TIME_REG,XXCYCLED_ADJUST,XXCYCLED_LOADED,XXCYCLED_DOMAIN,PROGRESS_RECID,current_timestamp(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lh_bronze_sap_rise,mm,IINVENTORYCOUNTDOCITEM,cycle_count_document_items,,,Material,,,,,,,,,,DocumentDate,,DocumentDate,,,,,,,,,,DocumentDate,DocumentDate,DocumentDate,,,,CompanyCode,,LastChangeDateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Client,CreatedByUser,CreationDate,LastChangedByUser,LastChangeDate,DataSource,LogicalSystem,DataPackage,
8,lh_silver_erp,mm,material_document_items,material_document_items,material_id,document_id,line_number,received,purchase_cost,purchase_standard,rcp_date,supplier_id,receiver,lot_number,packing_slip_id,packing_slip_quantity,bo_quantity,qadc02,external_invoice_id,xinv_dt,qadd01,xinv_cst,qadc03,qadc04,qadc05,revision,type_code,print,lbr_standard,mtl_standard,bdn_standard,gl_subaccount_id_standard,buyer,qad03,qad02,shipto,cst_up,unit_of_measure_code,unit_of_measure_conversion_factor,currency_code,exchange_rate,currency_amount,pay_unit_of_measure_code,payment_unit_of_measure_conversion_factor,user1,user2,ovh_standard,plant_id,ship_to_id,quantity_ordered,period_date,rcp_type_code,reason,request,approve,qad04,tax_at,chr01,chr02,chr03,chr04,chr05,chr06,chr07,chr08,chr09,chr10,dte01,dte02,dte03,dte04,dte05,dec01,dec02,dec03,dec04,dec05,log01,log02,rma_type_code,fix_rate,purchase_order_id_plant_id,cum_req,cum_received,fsm_type_code,bank_id,currency_code_rlse_id_1,currency_code_rlse_id_2,currency_code_rlse_id_3,element,fix_pr,tax_usage,tax_env,crt_int,tax_in,taxc,supplier_lot_number,ship_to_id_date,qadi01,exchange_rate_2,exchange_rate_type,exchange_rate_sequence,qadc06,qadc01,company_code,record_id,last_updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
